recording,method,source,target,n_depths_present,n_deletions,n_additions,first_appearance_p,first_deletion_p,instability_frequency,null_frequency,p_value,q_value,status
220210_F1_run6,c-GC,17,41,3,1,0,1,4.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,17,46,2,1,1,2,4.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,17,48,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,17,50,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,17,53,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,17,62,6,1,1,1,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,17,65,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,17,66,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,17,78,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,17,90,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,17,97,2,1,0,1,3.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,17,100,4,1,0,1,5.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,17,110,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,17,119,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,17,121,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,17,122,5,1,0,1,6.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,17,126,3,1,1,3,6.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,18,0,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,18,4,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,18,9,2,2,1,1,2.0,0.5,,,,unstable
220210_F1_run6,c-GC,18,16,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,18,62,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,18,117,5,2,1,1,2.0,0.5,,,,unstable
220210_F1_run6,c-GC,19,2,6,1,1,1,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,19,30,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,19,31,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,19,39,4,3,2,1,2.0,0.8333333333333334,,,,unstable
220210_F1_run6,c-GC,19,60,4,2,1,1,2.0,0.5,,,,unstable
220210_F1_run6,c-GC,19,83,6,1,1,1,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,19,93,2,1,2,4,5.0,0.5,,,,unstable
220210_F1_run6,c-GC,20,4,5,1,0,1,6.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,20,16,6,1,0,1,7.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,20,18,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,20,29,2,2,1,1,2.0,0.5,,,,unstable
220210_F1_run6,c-GC,20,34,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,20,65,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,20,84,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,20,89,2,0,1,6,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,20,97,3,1,2,2,3.0,0.5,,,,unstable
220210_F1_run6,c-GC,20,104,2,0,1,6,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,21,3,2,1,2,3,4.0,0.5,,,,unstable
220210_F1_run6,c-GC,21,38,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,21,68,3,0,1,5,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,21,79,5,0,1,3,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,21,84,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,21,102,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,22,0,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,22,2,3,1,1,1,2.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,22,4,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,22,6,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,22,14,3,0,1,5,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,22,15,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,22,20,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,22,37,5,1,2,2,4.0,0.5,,,,unstable
220210_F1_run6,c-GC,22,50,1,0,1,7,,0.16666666666666666,,,,novel
220210_F1_run6,c-GC,22,54,1,1,1,3,4.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,22,55,4,1,1,3,7.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,22,62,5,0,1,3,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,22,65,1,1,1,6,7.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,22,70,2,1,2,5,6.0,0.5,,,,unstable
220210_F1_run6,c-GC,22,77,1,0,1,7,,0.16666666666666666,,,,novel
220210_F1_run6,c-GC,22,78,6,1,1,1,5.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,22,89,3,1,2,4,6.0,0.5,,,,unstable
220210_F1_run6,c-GC,22,100,4,2,2,1,2.0,0.6666666666666666,,,,unstable
220210_F1_run6,c-GC,22,103,5,1,2,2,4.0,0.5,,,,unstable
220210_F1_run6,c-GC,22,111,2,0,1,6,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,22,119,5,0,1,3,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,23,10,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,23,12,2,2,1,1,2.0,0.5,,,,unstable
220210_F1_run6,c-GC,23,14,1,1,1,5,6.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,23,27,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,23,34,2,2,1,1,2.0,0.5,,,,unstable
220210_F1_run6,c-GC,23,37,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,23,38,2,1,2,4,5.0,0.5,,,,unstable
220210_F1_run6,c-GC,23,39,1,1,1,6,7.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,23,43,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,23,45,1,1,1,5,6.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,23,50,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,23,69,3,1,2,4,6.0,0.5,,,,unstable
220210_F1_run6,c-GC,23,76,2,1,1,1,2.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,23,80,3,3,2,1,2.0,0.8333333333333334,,,,unstable
220210_F1_run6,c-GC,23,84,3,2,1,1,3.0,0.5,,,,unstable
220210_F1_run6,c-GC,23,87,3,1,1,1,2.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,23,94,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,23,96,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,23,105,1,1,1,6,7.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,23,106,1,1,1,6,7.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,23,107,4,1,2,3,6.0,0.5,,,,unstable
220210_F1_run6,c-GC,23,108,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,23,109,4,2,2,1,3.0,0.6666666666666666,,,,unstable
220210_F1_run6,c-GC,23,112,1,0,1,7,,0.16666666666666666,,,,novel
220210_F1_run6,c-GC,23,122,2,0,1,6,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,23,123,4,2,2,1,3.0,0.6666666666666666,,,,unstable
220210_F1_run6,c-GC,23,124,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,24,11,2,0,1,6,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,24,13,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,24,14,5,1,0,1,6.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,24,17,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,24,38,1,1,1,3,4.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,24,87,1,1,1,6,7.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,25,11,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,25,19,1,0,1,7,,0.16666666666666666,,,,novel
220210_F1_run6,c-GC,25,34,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,25,37,2,1,1,1,2.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,25,38,3,0,1,5,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,25,44,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,25,53,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,25,70,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,25,83,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,25,124,2,0,1,6,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,26,7,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,26,9,5,1,0,1,6.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,26,97,1,0,1,7,,0.16666666666666666,,,,novel
220210_F1_run6,c-GC,27,5,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,27,6,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,27,8,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,27,9,1,1,1,5,6.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,27,15,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,27,20,1,1,1,6,7.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,27,21,3,1,0,1,4.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,27,23,6,0,1,2,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,27,25,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,27,29,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,27,34,3,0,1,5,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,27,35,1,1,1,6,7.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,27,37,6,0,1,2,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,27,38,2,1,0,1,3.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,27,44,2,0,1,6,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,27,45,1,1,1,6,7.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,27,46,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,27,47,2,1,0,1,3.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,27,50,4,2,1,1,2.0,0.5,,,,unstable
220210_F1_run6,c-GC,27,53,2,1,1,1,2.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,27,59,1,1,1,4,5.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,27,60,6,1,1,1,2.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,27,64,6,1,1,1,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,27,67,6,0,1,2,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,27,69,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,27,70,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,27,75,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,27,76,2,1,0,1,3.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,27,89,3,1,0,1,4.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,27,93,3,1,0,1,4.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,27,98,3,2,1,1,3.0,0.5,,,,unstable
220210_F1_run6,c-GC,27,104,3,1,0,1,4.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,27,106,6,1,1,1,6.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,27,107,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,27,108,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,27,109,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,27,121,3,2,1,1,2.0,0.5,,,,unstable
220210_F1_run6,c-GC,27,124,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,27,128,6,1,0,1,7.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,28,12,2,1,2,5,6.0,0.5,,,,unstable
220210_F1_run6,c-GC,28,38,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,28,90,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,28,114,5,2,2,1,3.0,0.6666666666666666,,,,unstable
220210_F1_run6,c-GC,28,115,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,28,119,2,1,1,3,5.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,29,0,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,29,1,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,29,2,5,1,2,2,6.0,0.5,,,,unstable
220210_F1_run6,c-GC,29,4,1,1,1,6,7.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,29,10,3,1,1,1,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,29,11,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,29,17,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,29,20,2,1,0,1,3.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,29,22,6,1,1,1,4.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,29,23,2,0,1,6,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,29,25,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,29,37,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,29,45,2,1,0,1,3.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,29,63,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,29,65,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,29,67,4,1,1,1,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,29,68,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,29,80,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,29,89,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,29,100,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,29,102,1,1,1,6,7.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,29,103,6,1,0,1,7.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,29,108,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,29,112,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,29,114,2,1,0,1,3.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,29,120,2,1,0,1,3.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,29,124,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,30,44,4,2,1,1,3.0,0.5,,,,unstable
220210_F1_run6,c-GC,30,48,5,2,2,1,2.0,0.6666666666666666,,,,unstable
220210_F1_run6,c-GC,30,66,6,1,0,1,7.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,30,67,3,1,0,1,4.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,30,68,3,3,2,1,2.0,0.8333333333333334,,,,unstable
220210_F1_run6,c-GC,30,76,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,30,87,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,30,101,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,30,103,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,30,107,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,30,119,6,1,1,1,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,31,50,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,31,82,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,31,101,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,31,106,4,1,0,1,5.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,31,107,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,32,4,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,32,27,5,0,1,3,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,32,30,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,32,36,6,0,1,2,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,32,38,5,1,0,1,6.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,32,40,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,32,43,2,1,0,1,3.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,32,53,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,32,54,1,1,1,5,6.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,32,55,6,1,0,1,7.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,32,66,2,1,0,1,3.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,32,84,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,32,102,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,32,127,1,0,1,7,,0.16666666666666666,,,,novel
220210_F1_run6,c-GC,32,129,4,0,1,4,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,33,26,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,33,34,1,1,1,4,5.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,33,88,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,34,27,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,34,54,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,34,58,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,34,84,2,1,0,1,3.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,34,121,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,35,5,5,0,1,3,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,35,6,2,1,1,1,2.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,35,9,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,35,10,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,35,27,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,35,30,1,1,1,3,4.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,35,44,4,1,0,1,5.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,35,55,2,1,1,3,5.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,35,64,3,1,1,3,6.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,35,67,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,35,82,2,2,2,2,3.0,0.6666666666666666,,,,unstable
220210_F1_run6,c-GC,35,108,1,1,1,3,4.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,35,113,2,1,0,1,3.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,36,12,1,1,1,5,6.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,36,27,4,3,2,1,2.0,0.8333333333333334,,,,unstable
220210_F1_run6,c-GC,36,42,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,36,53,5,0,1,3,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,36,59,4,2,1,1,4.0,0.5,,,,unstable
220210_F1_run6,c-GC,36,73,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,36,78,5,0,1,3,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,36,95,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,36,101,3,2,2,1,2.0,0.6666666666666666,,,,unstable
220210_F1_run6,c-GC,37,0,3,1,2,4,6.0,0.5,,,,unstable
220210_F1_run6,c-GC,37,2,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,37,6,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,37,7,2,2,2,3,4.0,0.6666666666666666,,,,unstable
220210_F1_run6,c-GC,37,8,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,37,20,4,2,1,1,4.0,0.5,,,,unstable
220210_F1_run6,c-GC,37,22,2,1,0,1,3.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,37,30,6,0,1,2,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,37,34,6,0,1,2,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,37,38,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,37,43,5,0,1,3,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,37,45,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,37,46,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,37,50,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,37,51,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,37,54,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,37,59,6,1,1,1,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,37,60,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,37,65,1,1,1,4,5.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,37,67,6,0,1,2,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,37,69,5,0,1,3,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,37,70,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,37,76,6,0,1,2,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,37,77,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,37,78,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,37,79,6,0,1,2,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,37,80,6,1,1,1,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,37,84,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,37,85,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,37,86,5,1,1,1,5.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,37,89,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,37,90,5,0,1,3,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,37,93,5,1,2,2,6.0,0.5,,,,unstable
220210_F1_run6,c-GC,37,94,2,1,1,5,7.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,37,98,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,37,100,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,37,106,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,37,107,5,1,2,2,3.0,0.5,,,,unstable
220210_F1_run6,c-GC,37,108,2,1,1,5,7.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,37,110,6,0,1,2,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,37,111,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,37,118,6,1,1,1,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,37,120,7,0,0,1,,0.0,,,,stable
220210_F1_run6,c-GC,37,122,6,0,1,2,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,37,126,3,1,1,3,6.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,37,128,1,1,1,3,4.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,38,7,2,1,0,1,3.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,38,10,6,1,1,1,4.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,38,45,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,38,49,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,38,58,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,38,61,4,0,1,4,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,38,69,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,38,96,1,1,1,3,4.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,38,98,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,38,101,6,1,1,1,4.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,38,104,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,38,105,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,38,112,1,1,1,4,5.0,0.3333333333333333,,,,unstable
220210_F1_run6,c-GC,38,115,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,38,121,4,0,1,4,,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,38,128,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,39,6,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,39,7,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,39,10,3,1,2,4,6.0,0.5,,,,unstable
220210_F1_run6,c-GC,39,26,5,1,0,1,6.0,0.16666666666666666,,,,lost
220210_F1_run6,c-GC,39,37,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,39,54,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,39,56,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220210_F1_run6,c-GC,39,58,5,1,0,1,6.0,0.16666666666666666,,,,lost
